Miyawaka|gong ruo|33.71706|130.64117|JP|Fukuoka
Shirakawa|bai he|37.11954|140.26211|JP|Fukushima
Mizuho|rui sui|35.3943|136.66898|JP|Gifu
Shibetsu|Shi Bie,Shi-betsu|44.17137|142.39517|JP|Hokkaido
Kasai|jia xi|34.92633|134.84533|JP|Hyogo
Minamiawaji|nanawaji|34.27396|134.77512|JP|Hyogo
Shisō|Shiso,rou su|34.98107|134.56398|JP|Hyogo
Tanba|dan bo|35.16034|135.03914|JP|Hyogo
Tōkai|Tokai,dong hai|35.02269|136.90887|JP|Aichi
Higashikagawa|dongkagawa|34.21024|134.33653|JP|Kagawa
Minamikyushu|nan jiu zhou|31.34689|130.45612|JP|Kagoshima
Minamisatsuma|nansatsuma|31.38999|130.28343|JP|Kagoshima
Soo|ceng wu|31.64637|130.99068|JP|Kagoshima
Kōshi|Koshi,he zhi|32.89271|130.77567|JP|Kumamoto
Uki|yu cheng|32.62217|130.66177|JP|Kumamoto
Kyōtanabe|Kyotanabe,jing tian bian|34.8045|135.76681|JP|Kyoto
Kyōtango|Kyotango,jing dan hou|35.60623|135.04429|JP|Kyoto
Nantan|nan dan|35.1098|135.49164|JP|Kyoto
Gotō|Goto,wu dao|32.68418|128.8068|JP|Nagasaki
Minamishimabara|nan dao yuan|32.67334|130.26747|JP|Nagasaki
Saikai|xi hai|32.9839|129.6809|JP|Nagasaki
Unzen|yun xian|32.77111|130.24841|JP|Nagasaki
Akaiwa|chi pan|34.80986|134.02153|JP|Okayama
Maniwa|zhen ting|35.10643|133.72009|JP|Okayama
Setouchi|lai hu nei|34.65919|134.14238|JP|Okayama
Konan|hu nan|34.99921|136.09674|JP|Shiga
Mima|mei ma|34.05493|134.13963|JP|Tokushima
Yoshinogawa|ji ye chuan|34.03858|134.29207|JP|Tokushima
Inagi|dao cheng|35.63295|139.49967|JP|Tokyo
Koganei|xiao jin jing|35.70014|139.51109|JP|Tokyo
Komae|bo jiang|35.63424|139.57546|JP|Tokyo
Sanyōonoda|Sanyoonoda,San'yo-Onoda,shan yang xiao ye tian|34.03246|131.16028|JP|Yamaguchi
Shūnan|Shunan,zhou nan|34.08053|131.82564|JP|Yamaguchi
Chūō|Chuo,zhong yang qu|35.59465|138.50275|JP|Yamanashi
Fuefuki|di chui|35.63526|138.63853|JP|Yamanashi
Kōshū|Koshu,jia zhou|35.72422|138.77106|JP|Yamanashi
Unnan|yun nan|35.2431|132.89989|JP|Shimane
Kunisaki|guo dong|33.5547|131.72796|JP|Oita
Ichikikushikino|ichiki chuan mu ye|31.72934|130.29305|JP|Kagoshima
Asakuchi|qian kou|34.53484|133.60302|JP|Okayama
Fukutsu|fu jin|33.783|130.49114|JP|Fukuoka
Asakura|chao cang|33.41439|130.71877|JP|Fukuoka
Semboku|xian bei|39.7093|140.74654|JP|Akita
Chiyoda|Chiyoda City,qian dai tian qu|35.68449|139.75056|JP|Tokyo
Tokai|dong hai|36.47396|140.56355|JP|Ibaraki
Nogi|ye mu|36.22787|139.73446|JP|Tochigi
Haruta|chun tian|35.1422|136.8121|JP|Aichi
Agui|a jiu bi|34.93499|136.91299|JP|Aichi
Kaminoma|shang ye jian|34.80802|136.86441|JP|Aichi
Minase|Shimamoto,shui wu lai|34.87724|135.6651|JP|Osaka
Oyamazaki|xia shan|34.89396|135.68463|JP|Kyoto
Oji|wang si|34.5986|135.70214|JP|Nara
Nakaiburi|Katsuragi,zhong fan jiang|34.30339|135.53322|JP|Wakayama
Shioiri|Manno,yan ru|34.15607|133.8515|JP|Kagawa
Uchiko|nei zi|33.54993|132.6471|JP|Ehime
Setagaya|Setagaya City,shi tian gu,shi tian gu qu|35.64188|139.64715|JP|Tokyo
Shinjuku|Shinjuku City,xin su,xin su qu|35.69115|139.70854|JP|Tokyo
Akihabara|qiu ye yuan|35.69848|139.77253|JP|Tokyo
Taito|Taito City,tai dong,tai dong qu|35.70749|139.7788|JP|Tokyo
Meguro|Meguro City,mu hei,mu hei qu|35.6322|139.70174|JP|Tokyo
Bunkyo|Bunkyo City,Bunkyo-ku,wen jing|35.5331|139.4217|JP|Kanagawa
Shibuya|Shibuya City,se gu,se gu qu|35.6589|139.70665|JP|Tokyo
Miyashiro|gong dai|36.02229|139.72951|JP|Saitama
Shime|zhi mian|33.58699|130.48676|JP|Fukuoka
Suginami|Suginami City,shan bing|36.2013|140.28406|JP|Ibaraki
Ichikawa|ayshykawa,shi chuan|35.73413|139.9065|JP|Chiba
Agano|a he ye|37.83605|139.22332|JP|Niigata
Ranzan|lan shan,lan shan ting|36.05528|139.31503|JP|Saitama
Toyoyama||35.25048|136.91201|JP|Aichi
Ōguchi|Oguchi|35.34146|136.91108|JP|Aichi
Fusō|Fuso|35.35782|136.90983|JP|Aichi
Kōta|Kota|34.87482|137.17086|JP|Aichi
Ōharu|Oharu|35.17457|136.82014|JP|Aichi
Hirokawa||33.24293|130.55212|JP|Fukuoka
Ginan||35.38834|136.78483|JP|Gifu
Kumano||34.33284|132.56967|JP|Hiroshima
Fuchū|Fuchu|34.38793|132.51001|JP|Hiroshima
Inami|dao mei ting|34.74807|134.91284|JP|Hyogo
Tamba-Sasayama|dan bo xiao shan shi|35.07318|135.21781|JP|Hyogo
Tamba|dan bo shi|35.17483|135.03101|JP|Hyogo
Yachiyo|ba qian dai ting|36.18229|139.89096|JP|Ibaraki
Yahaba|shi jin ting|39.61114|141.14743|JP|Iwate
Tōin|Toin,dong yuan ting|35.09466|136.60062|JP|Mie
Minamiminowa|nan ji lun cun|35.87291|137.97503|JP|Nagano
Shōwa|Showa,zhao he ting|35.62792|138.53514|JP|Yamanashi
Minamiarupusu|nanarupusu shi|35.60855|138.46473|JP|Yamanashi
Akitsu|Akitsucho,qiu jin,qiu jin ting|35.77419|139.49052|JP|Tokyo
Chūō|Chuo,Chuo City,zhong yang qu|35.67004|139.77544|JP|Tokyo
Minato City|Minato,gang qu|35.6581|139.7515|JP|Tokyo
Wote||-1.78079|37.62882|KE|Makueni County
Webuye|Broderick Falls|0.6004|34.77119|KE|Bungoma County
Watamu|wa ta mu|-3.35335|40.02095|KE|Kilifi County
Wanguru|Wang'uru|-0.68393|37.35701|KE|Kirinyaga County
Wajir|El Sadi,Uadzhir,Vadzhir,Vadziras|1.7471|40.05732|KE|Wajir County
Voi|boi,wwy|-3.39605|38.55609|KE|Taita Taveta
Ukunda|UKA,Ukundu|-4.2929|39.56404|KE|Kwale County
Thika|Dhika,Tik|-1.03326|37.06933|KE|Nairobi County
Tetu|Teto|-0.43419|36.91681|KE|Nyeri County
Taveta||-3.39879|37.68336|KE|Taita Taveta
Ruiru|lu yi lu,rwyrw,rwyrw  knya|-1.14665|36.96087|KE|Kiambu County
Rongo||-0.75675|34.59833|KE|Migori County
Rongai||-0.17344|35.86313|KE|Nakuru County
Ramu||3.93147|41.22295|KE|Mandera County
Pumwani|Pumuani|-1.28316|36.84725|KE|Nairobi County
Oyugis||-0.50974|34.73067|KE|Homa Bay County
Ogembo||-0.80116|34.72579|KE|Kisii County
Nyeri|N'eri,NYE,Njeri,Njeris|-0.42013|36.94759|KE|Nyeri County
Nyamira||-0.56333|34.93583|KE|Nyamira county
Nyahururu|Nyahururu Falls,Thompsons Falls,Thomson's Falls,Thorason's Falls|0.03813|36.36339|KE|Laikipia
Njoro|Enchorro,Enjoro|-0.33024|35.94445|KE|Nakuru County
Ngong||-1.3527|36.6699|KE|Kajiado County
Narok||-1.08083|35.87111|KE|Narok County
Nanyuki|NYK,Nanjuki,na niu ji,nanywky|0.00624|37.07398|KE|Laikipia
Nakuru|NUU,na ku lu,nakulu,nakwrw|-0.30719|36.07225|KE|Nakuru County
Naivasha|Naivasa,Najvasha,Najvaso,nai wa sha|-0.71383|36.43261|KE|Nakuru County
Nairobi|NBO,Nai-lok-pi,Nairoba,Nairobia|-1.28333|36.81667|KE|Nairobi County
Mwingi||-0.93605|38.05955|KE|Kitui County
Mwala||-1.35255|37.45482|KE|Machakos County
Murang’a|Murang'a,Fort Hall|-0.72104|37.15259|KE|Murang'A
Mumias|Mumia's,mu mi ya si,mumiasi,mumiasu|0.33474|34.48796|KE|Kakamega County
Muhoroni||-0.15816|35.19645|KE|Kisumu County
Moyale|Fort Harrington,MoTown,OYL,Port Harrington|3.52661|39.0561|KE|Marsabit County
Mombasa|MBA,Mambasa,Mombaaso,Mombaca|-4.05466|39.66359|KE|Mombasa County
Molo|moro|-0.24849|35.73194|KE|Nakuru County
Migori||-1.06343|34.47313|KE|Migori County
Meru|Mero,Mery|0.04626|37.65587|KE|Meru County
Mbale||0.08213|34.72139|KE|Vihiga County
Mazeras||-3.96426|39.5498|KE|Kwale County
Maua||0.2332|37.94086|KE|Meru County
Matuga||-4.168|39.57068|KE|Kwale County
Masalani|Massalani,masarani|-1.69405|40.17015|KE|Tana River County
Marsabit|RBT|2.33468|37.99086|KE|Marsabit County
Mariakani|ma li ya ka ni|-3.86261|39.47458|KE|Kilifi County
Maralal||1.09667|36.69806|KE|Samburu County
Mandera|Madera,Mandere,NDE|3.93726|41.85688|KE|Mandera County
Malindi|MYD,Malindis,Malinti,Melinde|-3.21799|40.11692|KE|Kilifi County
Malaba|Singapur|0.63513|34.28165|KE|Busia County
Makutano||1.25881|35.09569|KE|West Pokot County
Makueni Boma|Makueni|-1.80388|37.62405|KE|Makueni County
Makindu|Makendo,Makintou,ma jin du,makindou|-2.27808|37.81867|KE|Makueni County
Machakos|Machakosskij,Makhakos,Masaku,ma cha ke si|-1.52233|37.26521|KE|Machakos County
Lugulu|Busia|0.39337|34.30399|KE|Busia County
Lodwar|LOK,Lodvar,Lodvaras,lodvari|3.11988|35.59642|KE|Turkana County
Limuru|li mu lu,lymwrw,rimuru|-1.1136|36.64205|KE|Kiambu County
Ongata Rongai|Langata Rongai|-1.3953|36.764|KE|Kajiado County
Lamu|Amu,Antiga Cidade de Lamu,LAU,Lama|-2.27169|40.90201|KE|Lamu
Kitui||-1.36696|38.01055|KE|Kitui County
Kitale|KTL,ji ta lai,kitare,kytalh  knya|1.01572|35.00622|KE|Trans Nzoia
Kisumu|KIS,Kisumo,Lady Whitehouse,Port Florence|-0.10221|34.76171|KE|Kisumu County
Kisii|Kisii town,ji xi,kysy  knya,kysyy  kynya|-0.68174|34.76666|KE|Kisii County
Kiserian|Kiseryan,Kisserian|-1.4275|36.6865|KE|Kajiado County
Kinoi|Kenol|-1.6558|37.37454|KE|Machakos County
Kihancha|Kehancha,Kinancha|-1.19347|34.61967|KE|Migori County
Kiminini||0.89284|34.92468|KE|Trans Nzoia
Kimilili|kimiriri,kymylyly|0.78775|34.71562|KE|Bungoma County
Kilifi|ji li fei,kylyfy,kylyfy  knya|-3.63045|39.84992|KE|Kilifi County
Kikuyu|Gikuyu,Kikuju,kykwyw  kynya|-1.24627|36.66291|KE|Kiambu County
Kiambu|Kiambuu|-1.17139|36.83556|KE|Kiambu County
Khwisero||0.17124|34.59466|KE|Kakamega County
Kerugoya|Keruguya|-0.49887|37.28031|KE|Kirinyaga County
Kericho|KEY|-0.36774|35.28314|KE|Kericho County
Karuri||-1.17641|36.7564|KE|Kiambu County
Karuri||-0.7|37.18333|KE|Murang'A
Karatina|Caratina,ka la di na|-0.4841|37.12662|KE|Nyeri County
Kapsabet|Nandi|0.20387|35.105|KE|Nandi
Kapenguria|Kap-Nguria|1.23889|35.11194|KE|West Pokot County
Kakuma||3.71363|34.8572|KE|Turkana County
Kakamega|GGM,Kakamege,ka ka mei jia,kakamga  knya|0.28422|34.75229|KE|Kakamega County
Kajiado|Ol Kejuado|-1.85238|36.77683|KE|Kajiado County
Kabarnet||0.49194|35.74303|KE|Baringo
Jomvu|Jumvu|-3.98623|39.6082|KE|Mombasa County
Iten||0.67028|35.50806|KE|Marakwet District
Isiolo||0.35462|37.58218|KE|Isiolo County
Isebania||-1.22511|34.46385|KE|Migori County
Homa Bay|Homa|-0.52731|34.45714|KE|Homa Bay County
Hola|Galole,HOA|-1.48256|40.03341|KE|Tana River County
Moi‘s Bridge|Moi's Bridge,Hoeys Bridge,Moi`s Bridge|0.87178|35.12213|KE|Uasin Gishu County
Habaswein|habasuuein,hbs wayn|1.01659|39.49122|KE|Wajir County
Githunguri||-1.05754|36.77625|KE|Kiambu County
Gilgil||-0.50397|36.31845|KE|Nakuru County
Upper Gilgil|Gilgil,Khirgil|-0.21209|36.27248|KE|Nyandarua County
Garissa|GAS,Gaarisa,Garisa,galisa|-0.45275|39.64601|KE|Garissa County
Garba Tula||0.53392|38.51878|KE|Isiolo County
Embu|Ehmba,Ehmbu,Kirimari,ambw  knya|-0.53987|37.45743|KE|Embu County
Emali|ai ma li|-2.08033|37.47202|KE|Makueni County
El Wak|Eil Wak|2.80922|40.92885|KE|Mandera County
Eldoret|EDL,Ehldoret,Eldoretas,Olderet|0.52036|35.26993|KE|Uasin Gishu County
Eldama Ravine|Eldama,Shimoni,aldama rafyn,erudama xia gu|0.05196|35.72734|KE|Baringo
Elburgon|eruburugon|-0.30037|35.80935|KE|Nakuru County
Chuka||-0.33316|37.64587|KE|Tharaka - Nithi
Busia||0.46005|34.11169|KE|Busia County
Bungoma|bugoma|0.5635|34.56055|KE|Bungoma County
Bondo||-0.0962|34.27322|KE|Siaya County
Awendo||-0.90711|34.52895|KE|Migori County
Athi River||-1.4563|36.97826|KE|Machakos County
Siaya|Siaja,shiaya,si'aya,siyaya|0.0607|34.28806|KE|Siaya County
Takaba||3.35528|40.22278|KE|Mandera County
Ol Kalou|Ol-Kalou,awl kalw,ola kalau,orukarou|-0.27088|36.37917|KE|Nyandarua County
Kitengela||-1.47612|36.96144|KE|Kajiado County
Juja||-1.10148|37.0132|KE|Kiambu County
Lang'ata||-1.3666|36.73324|KE|Nairobi County
Imara Daima Estate|Imara Daima,ImaraDaima,ImaraDaimaEstate|-1.32323|36.88021|KE|Nairobi County
Mlolongo||-1.39639|36.94028|KE|Machakos County
Lafey||3.15106|41.18577|KE|Mandera County
Mtwapa||-3.93938|39.74877|KE|Kilifi County
Awendo||-0.5|34.4|KE|Homa Bay County
Maai Mahiu||-0.98855|36.58537|KE|Nakuru County
Mairo Inya||0.02538|36.40865|KE|Nyandarua County
Kenol||-0.9373|37.12275|KE|Murang'A
Githunguri||-1.29996|36.99047|KE|Machakos County
Mai||-0.98169|36.58642|KE|Nakuru County
Thomas Magena home||-0.77024|34.75077|KE|Kisii County
Suluktu|Seluka,Selukta,Suljukta,Sulyukta|39.93652|69.56779|KG|Batken
Razzakov|Isfana,Isfina,asfnh,yi si fa na|39.83895|69.5276|KG|Batken
Balykchy|Balagch,Balikchi,Balikci,Balikcsi|42.46017|76.18709|KG|Issyk-Kul
Tokmok|To'qmoq,Tokmak,Tokmakas,tkhmaq|42.84194|75.30149|KG|Chuy Region
Tash-Kumyr|Naryn,Tash-Komur,Tashkumor|41.34612|72.21707|KG|Jalal-Abad Region
Talas|Dmitriyevka,Dmitriyevskoye,Talass,talasa|42.52256|72.2417|KG|Talas Region
Suzak||40.8982|72.90481|KG|Jalal-Abad Region
Kyzyl-Suu|Leninskoye,Nov Pokrovka,Novo-Pokrovskoye,Pokrovka|42.34211|78.00644|KG|Issyk-Kul
Uzgen|O'zgan,OEsgoen,OEzcent,OEzgoen|40.76994|73.30068|KG|Osh Region
Osh|O'sh,OSS,Och,Oix|40.52828|72.7985|KG|Osh Region
Naryn|Narin,Naron,narina,narini|41.4283|75.9957|KG|Naryn Region
Massy|Lenin-Dzhol,Leninjol|41.0601|72.63285|KG|Jalal-Abad Region
Lebedinovka|Lebedinka|42.88454|74.67819|KG|Chuy Region
Kyzyl-Kyya|Kizol-Kiva,Kizyl-Kiya,Kyzyl-Kija,Kyzyl-Kiya|40.25684|72.12793|KG|Batken
Kochkor-Ata|Kockor Ata,Kockor-Ata,Koczkorata,Kotchkor-Ata|41.03709|72.4832|KG|Jalal-Abad Region
Kara Suu|Kara-Su,Kara-Suu,Qora-Suu|40.7046|72.86666|KG|Osh Region
Karakol|IKG,Karakola,Karakolas,Karakul|42.49047|78.39197|KG|Issyk-Kul
Kara-Kul’|Kara-Kul',Kara-Kel',Kara-Kol|41.62828|72.67027|KG|Jalal-Abad Region
Kara-Balta|Imeni Mikoyana,Kara-Balty,Karabalto|42.81423|73.84813|KG|Chuy Region
Kant||42.89106|74.85077|KG|Chuy Region
Manas|Celal-Abad,Djalalabad,Dschalalabat,Dzalal Abad|40.94498|72.99313|KG|Jalal-Abad Region
Ivanovka|Ivanovna|42.88778|75.085|KG|Chuy Region
Iradan|Radinan,ayradan|40.26667|72.1|KG|Batken
Nookat|Eski-Nookat,Iski-Naukat|40.26597|72.61834|KG|Osh Region
Bishkek|Bichkek,Biscecum,Bischkek,Bishkek osh|42.87|74.59|KG|Bishkek
Belovodskoye|Belovodskoe,Stalinskoye|42.82944|74.1083|KG|Chuy Region
Bazar-Korgon|Bazar,Bozor-Qo`rg`on|41.0376|72.74586|KG|Jalal-Abad Region
Batken|Batkena,Batkenas,Botken,ba te ken|40.0604|70.81929|KG|Batken
Ala-Buka|Ola-Bo`ka,Ola-Bo`qa|41.4105|71.48628|KG|Jalal-Abad Region
Toktogul||41.87442|72.94192|KG|Jalal-Abad Region
Kara-Kulja|Kara Kuldja,Kara-Kul'dzha|40.63223|73.59249|KG|Osh Region
Phnom Penh|Krong Chaktomuk,Nam Van,Nam-Vang,Nom Pen|11.56245|104.91601|KH|Phnom Penh
Ta Khmau|Ta Kmau,Takhman,Takhmau,Takkhmau|11.48333|104.95|KH|Kandal
Takeo|Prasat,Takev,take'o,takeyo|10.99081|104.78498|KH|Takeo
Svay Rieng|Phumi Svay Rieng,SVR,Soai Rieng,Soei Rieng|11.08785|105.79935|KH|Svay Rieng
Suong|Phumi Suong,su'om,su'onga,suon|11.91178|105.65821|KH|Tboung Khmum
Stung Treng|Stoeng Treng,Stung Teeng,Stung-treng,TNX|13.52586|105.9683|KH|Stung Treng
Snuol|Phumi Snuol,Shoul,Shuol,Snoul|12.07244|106.42078|KH|Kratie
Sisophon|Serei Saophoan,Sesopone,Sisobhon,Sisofon|13.58588|102.97369|KH|Banteay Meanchey
Siem Reap|Ciudad de Siem Riep,Khett Siem Reab,SAI,Siem Reab|13.36179|103.86056|KH|Siem Reap
Prey Veng|Prei Veng,Prej Veng,bry fynj,pre bhem|11.48682|105.32533|KH|Prey Veng
Pursat|Porsat,Pousat,Pouthisat,bwrsat|12.53878|103.9192|KH|Pursat
Phumĭ Yoŭl Toŭng|Phumi Youl Toung,Yol Tong|11.28233|104.73796|KH|Takeo
Yeang|Phum Yeang|13.54972|103.60905|KH|Siem Reap
Phumĭ Véal Tônsay|Phumi Veal Tonsay,Phumi Veal Tunsay,Veal Ansal,Yeal Ansai|11.69616|104.58062|KH|Kampong Speu Province
Phumĭ Véal Srê|Phumi Veal Sre,Veal Sre|10.98081|104.77828|KH|Takeo
Phumĭ Tnaôt|Phumi Tnaot,Inot|12.94731|104.56914|KH|Kampong Thom
Samraong|Phumi Samraong,Phumi Samrong,Phumi Samroung,Samrong|14.18175|103.51761|KH|Otar Meanchey
Preaek Prasab|Phumi Prek Prasab,Phumi Prek Prasap|12.35367|106.03562|KH|Kratie
Kandoeng|Phumi Kandoeng Toch,Youd|11.29163|104.84103|KH|Takeo
Bavet|Phum Bavet,Phumi Bavet (1)|11.06317|106.13557|KH|Svay Rieng
Phum Ânlŭng Vĭl|Phum Anlung Vil,Anlong Vil,Anlung Vil,Phumi Anlong Vil|13.08339|103.23503|KH|Battambang
Phumĭ Âmpĭl Leu|Phumi Ampil Leu,Ampil Leu|12.00923|105.43409|KH|Kampong Cham
Tbeng Meanchey|Kampong Preng,Kimpong Pranak,Kompong Pranak,Kompong Prena|13.80731|104.98046|KH|Preah Vihear
Paoy Paet|Paoy Pet,Phum Paoy Pet,Phumi Paoy Pet,Poipet|13.65805|102.56365|KH|Banteay Meanchey
Pailin|Ciudad de Pailin,Krong Pailin,baylyn,pa'ilina|12.84895|102.60928|KH|Pailin
Mémót|Memot,Memut,Mimot,Phumi Memot|11.82883|106.18206|KH|Tboung Khmum
Lumphat|Lomphat|13.49146|106.98022|KH|Ratanakiri
Kep|Kaeb,Krong Keb,Krong Kep,kepa|10.48291|104.31672|KH|Kep
Koh Kong|KKZ,Kaoh Kong,Khemarak Phoumin,Khemarak Phoumin Ville|11.61531|102.9838|KH|Koh Kong
Kratié|Kratie,KTI,Kracheh,Krati|12.48811|106.01879|KH|Kratie
Dar|Khum Dar,Phum Dar|11.78851|106.09334|KH|Tboung Khmum
Dangkao|Khum Dangkao,Rung|11.50881|104.89144|KH|Phnom Penh
Kampot|Compong Bai,Kampat,Kampot Lalawigan,Kampotas|10.61041|104.18145|KH|Kampot
Kampong Thom|Kampong Thum,Kampong Thun,Kampong Tom,Kompong Thom|12.71112|104.88873|KH|Kampong Thom
Kampong Speu|Kampong Spoe,Kompon Spu,Kompong Speu,kambwnj sbyw|11.45332|104.52085|KH|Kampong Speu Province
Sihanoukville|Ciudad de Sihanoukville,KOS,Kampong Saom,Kampong Semville|10.60932|103.52958|KH|Preah Sihanouk
Kampong Chhnang|KZC,Kampong Chkhnang,Kampong Chnang,Kampongchnang|12.25|104.66667|KH|Kampong Chhnang
Kampong Cham|Compon-lina,Kampongtjam,Kompon Cam,Kompong Cham|11.99339|105.4635|KH|Kampong Cham
Banlung|Ban Lung,Bong Long,Boung Long,Bung Lung|13.73939|106.98727|KH|Ratanakiri
Battambang|BBM,Bat Dambang,Batambang,Batambangas|13.10271|103.19822|KH|Battambang
Anlong Veaeng|Anlong Veng,Anlung Veng,Srok Anlongweng|14.23223|104.08107|KH|Otar Meanchey
Ângk Tasaôm|Angk Tasaom,Ang Tasaom,Angtasom,Angtassom|11.0129|104.67292|KH|Takeo
Smach Mean Chey||11.54665|103.03569|KH|Koh Kong
Ou Bei Choan|Ou Beichoan|13.77363|102.73731|KH|Banteay Meanchey
Chrang Chamreh Muoy||11.63049|104.88542|KH|Phnom Penh
Boeng Kak Pir||11.57269|104.89022|KH|Phnom Penh
Tarawa|Juzhnaja Tarava,South Tarawa,Sued-Tarawa,TRW|1.3278|172.97696|KI|Gilbert Islands
Moutsamoudou|Matsamudu,Mucomodu,Mutsamudu,Mutsomodu|-12.16672|44.39944|KM|Anjouan
Moroni|Maroni,Moronio,Moronis,Morony|-11.70216|43.25506|KM|Grande Comore
Fomboni|Fumboni,fonboni,fwmbwny,phomboni|-12.28759|43.74344|KM|Moheli
Basseterre|Basse Terre Town,Baste,Bastehr,Baster|17.2955|-62.72499|KN|Saint George Basseterre
Yŏnan-ŭp|Yonan-up,Enan,Yonan|37.90889|126.16111|KP|South Hwanghae
Wŏnsan|Wonsan,Gensan,Genzan,Genzan Hu|39.15278|127.44361|KP|Kangwon-do
Ŭnch’ŏn-ŭp|Unch'on-up,Euncheon-eup,Onjong-ni,Onsei-ri|38.56556|125.42722|KP|South Hwanghae
Ŭllyul|Ullyul,Eullyul-eup,Inritsu,Ullyul-up|38.51389|125.18972|KP|South Hwanghae
T’ongch’ŏn-ŭp|T'ongch'on-up,Kojo,Kotei,T'ongch'on|38.95389|127.89167|KP|Kangwon-do
Tŏkch’ŏn|Tokch'on,Sudokch'on,Tokch'on-up,Tokusen|39.75261|126.25798|KP|South Pyongan
T’aet’an-ŭp|T'aet'an-up,T'aet'an,Taetan-eup,Tainan|38.08822|125.2983|KP|South Hwanghae
Sŭngho 1-tong|Sungho 1-tong,Shoko-ri,Sungho,Sungho-dong|38.99139|125.97778|KP|Pyongyang
Sunch’ŏn|Sunch'on,Junsen,Sunch'on-dong,Sunch'on-up|39.43167|125.93278|KP|South Pyongan
Sunan|Junan,Sunan-dong,Sunan-ni,Sunan-up|39.20323|125.69312|KP|Pyongyang
Songnim-ni|Kenjiho,Kenjiko,Kenniho,Kenziho|38.76349|125.64096|KP|North Hwanghae
Songhwa|Shoka,Songhwa-up|38.36028|125.13722|KP|South Hwanghae
Sinwŏn-ŭp|Sinwon-up,Sinwon,Sinwon-eup,Sinwon-ni|38.23532|125.76244|KP|South Hwanghae
Sil-li|Sin-ni|39.49472|125.47361|KP|South Pyongan
Sinmak|Shimbaku,Shimmaku,Shinbaku,sinmag|38.41667|126.23333|KP|North Hwanghae
Sinch’ŏn-ŭp|Sinch'on-up,Shinsen,Sinch'on,Sinch'on-ni|38.35323|125.48423|KP|South Hwanghae
Sinanju|Shin-anshu,Sin-ansyu,Sinanju-nodongjagu,Sinanju-rodongjagu|39.59806|125.60972|KP|South Pyongan
Sariwŏn-si|Sariwon-si,Hozan,Sa-ri-uen,Sarivon|38.50722|125.75583|KP|North Hwanghae
Samho-rodongjagu|Samho,Samho-dong,Samho-nodongjagu,Sanko|39.9475|127.87111|KP|South Hamgyong
Samch’ŏn|Samch'on,Samch'on-ni,Samch'on-up,Samcheon|38.35944|125.32586|KP|South Hwanghae
Pyongyang|Binh Nhuong,FNJ,Heijo,Heijo-fu|39.03385|125.75432|KP|Pyongyang
P’yŏngsŏng|P'yongsong,Pkhen'son,Pyongsong,Sain-ni|39.24639|125.87194|KP|South Pyongan
Pongch’ŏn-ŭp|Pongch'on-up,Onjong-ni,Onsei-ri,P'yongch'on|38.12389|126.20472|KP|South Hwanghae
Paech’ŏn-ŭp|Paech'on-up,Hakusen,Paech'on,Paekch'on|37.99306|126.30139|KP|South Hwanghae
Ongjin|Bazan,Onchzhin,Ongjin-up,Oshin|37.93472|125.36194|KP|South Hwanghae
Namp’o|Namp'o,Channampo,Chinnamp'o,Chinnanpo|38.7375|125.40778|KP|Nampo
Man’gyŏngdae-ri|Man'gyongdae-ri,Man'gyongdae,Mangyeongdaeri,Mangyondae|38.99182|125.65871|KP|Pyongyang
Kwail-ŭp|Kwail-up,Hosen,Hozan,Kwail|38.44611|125.01861|KP|South Hwanghae
Kusŏng-si|Kusong-si,Guiseong,Guseong,Guseongeup|39.97969|125.2529|KP|P'yongan-bukto
Kujang-ŭp|Kujang-up,Kuchung,Kujang,Kujang-dong|39.86722|126.03028|KP|P'yongan-bukto
Kowŏn-ŭp|Kowon-up,Kogen,Kovon-do,Kowon|39.43806|127.24306|KP|South Hamgyong
Kosan|Kosan-up,Shinko-san,Shinkozan,Sin'gosan|38.85583|127.41806|KP|Kangwon-do
Kangsŏn|Kangson,Ch'ollima,Kangson-ni,Kangson-nodongjagu|38.93639|125.58111|KP|South Pyongan
Kangnyŏng|Kangnyong,Kangnyong-ni,Kangnyong-up,Kangyong-ni|37.9075|125.51|KP|South Hwanghae
Kangdong-ŭp|Kangdong-up,Kandong,Kangdong,Koto|39.1425|126.09611|KP|Pyongyang
Kaesŏng|Kaesong,Gaeseong,Kai-seng,Kaijo|37.97083|126.55444|KP|Kaesong
Kaech’ŏn|Kaech'on,Kaech'on-up,Kaisen,gaecheon|39.70056|125.89333|KP|South Pyongan
Hwangju-ŭp|Hwangju-up,Hwangju,Koshu,Koshyu|38.67028|125.77611|KP|North Hwanghae
Hŭngnam|Hungnam,Hungbong-ni,Hungdogi-dong,Hungdogil-tong|39.84198|127.63206|KP|South Hamgyong
Hŭkkyo-ri|Hukkyo-ri,Kokkyo-ri,Kokukyori,heuggyoli|38.79861|125.79194|KP|North Hwanghae
Hoeyang|Chunyang,Hoeyang-up,Junyo,Waiyo|38.71028|127.59833|KP|Kangwon-do
Hamhŭng|Hamhung,Hamheung,Hamhungas,Hamhungo|39.91833|127.53639|KP|South Hamgyong
Haeju|Hai-dschu,Hai-ju,Hai-tjyou,Haijuube|38.04056|125.71472|KP|South Hwanghae
Chunghwa|Chunghwa-up,Chuwa,junghwa|38.86389|125.8|KP|Pyongyang
Chŏngju|Chongju,Chongju-up,Teishu,Teisyu|39.69333|125.21028|KP|P'yongan-bukto
